TIMESTAMP,Wind_100
20120101 1:00,3.300491588
20120101 2:00,2.252262438
20120101 3:00,1.440784508
20120101 4:00,0.991744881
20120101 5:00,0.711794906
20120101 6:00,0.928245424
20120101 7:00,1.677769477
20120101 8:00,2.96399534
20120101 9:00,5.062571605
20120101 10:00,7.06504245
20120101 11:00,7.77817664
20120101 12:00,7.874955939
20120101 13:00,8.688515845
20120101 14:00,9.745069387
20120101 15:00,10.26972185
20120101 16:00,10.48012408
20120101 17:00,10.20152343
20120101 18:00,9.937373637
20120101 19:00,9.996275343
20120101 20:00,10.13839947
20120101 21:00,9.719707004
20120101 22:00,8.884756541
20120101 23:00,8.400317376
20120102 0:00,8.602806974
20120102 1:00,8.351980627
20120102 2:00,6.985705742
20120102 3:00,5.838987292
20120102 4:00,5.169486483
20120102 5:00,4.733217361
20120102 6:00,4.69322964
20120102 7:00,7.91278647
20120102 8:00,11.73465268
20120102 9:00,10.6056737
20120102 10:00,10.1819785
20120102 11:00,8.325484665
20120102 12:00,7.32295577
20120102 13:00,6.531116647
20120102 14:00,6.01385795
20120102 15:00,6.023060034
20120102 16:00,6.137818227
20120102 17:00,6.014629568
20120102 18:00,5.355593313
20120102 19:00,5.502141833
20120102 20:00,4.018542996
20120102 21:00,4.971896914
20120102 22:00,5.229590275
20120102 23:00,4.668263595
20120103 0:00,4.668861693
20120103 1:00,4.272963327
20120103 2:00,3.781473487
20120103 3:00,5.115105645
20120103 4:00,4.78481398
20120103 5:00,4.22028941
20120103 6:00,3.722422791
20120103 7:00,2.878286038
20120103 8:00,1.413468007
20120103 9:00,0.799546919
20120103 10:00,3.092313404
20120103 11:00,6.367049644
20120103 12:00,7.9510491
20120103 13:00,8.003826006
20120103 14:00,8.543509023
20120103 15:00,8.756004545
20120103 16:00,7.809787273
20120103 17:00,7.411726612
20120103 18:00,7.069104183
20120103 19:00,6.823695823
20120103 20:00,6.451572742
20120103 21:00,6.112667057
20120103 22:00,5.855948432
20120103 23:00,5.817920619
20120104 0:00,5.718011104
20120104 1:00,5.110418374
20120104 2:00,5.052991401
20120104 3:00,4.996738793
20120104 4:00,5.157692737
20120104 5:00,5.417189004
20120104 6:00,5.694786765
20120104 7:00,5.935167965
20120104 8:00,5.92528896
20120104 9:00,5.817383213
20120104 10:00,6.328102852
20120104 11:00,7.805511683
20120104 12:00,7.651051587
20120104 13:00,6.750489382
20120104 14:00,5.994963235
20120104 15:00,5.848343198
20120104 16:00,5.813832736
