TIMESTAMP,Wind_100
20120101 1:00,4.652333726
20120101 2:00,4.154892128
20120101 3:00,3.712577156
20120101 4:00,3.234831273
20120101 5:00,2.976331827
20120101 6:00,2.798258111
20120101 7:00,2.749255487
20120101 8:00,4.330289186
20120101 9:00,6.766916024
20120101 10:00,6.445625565
20120101 11:00,6.616533532
20120101 12:00,6.292898756
20120101 13:00,5.786414578
20120101 14:00,5.670836993
20120101 15:00,5.50431883
20120101 16:00,5.906668015
20120101 17:00,7.719064549
20120101 18:00,8.864586867
20120101 19:00,9.080963361
20120101 20:00,8.794872774
20120101 21:00,8.271588388
20120101 22:00,7.992139435
20120101 23:00,7.768763995
20120102 0:00,8.011954684
20120102 1:00,9.480136019
20120102 2:00,9.685583304
20120102 3:00,9.49399791
20120102 4:00,9.3249725
20120102 5:00,9.214723237
20120102 6:00,8.263597861
20120102 7:00,8.187525951
20120102 8:00,7.446080828
20120102 9:00,7.258909069
20120102 10:00,6.393790423
20120102 11:00,6.757040298
20120102 12:00,5.444544173
20120102 13:00,4.85568116
20120102 14:00,4.016371738
20120102 15:00,3.08886349
20120102 16:00,2.697126548
20120102 17:00,2.743634744
20120102 18:00,3.108747436
20120102 19:00,2.786454576
20120102 20:00,3.255255192
20120102 21:00,4.097464309
20120102 22:00,2.704437405
20120102 23:00,1.842753435
20120103 0:00,1.238981363
20120103 1:00,3.461853372
20120103 2:00,2.39740177
20120103 3:00,4.914139022
20120103 4:00,7.378006537
20120103 5:00,7.545895191
20120103 6:00,7.695623454
20120103 7:00,7.414739861
20120103 8:00,6.905199438
20120103 9:00,6.013013201
20120103 10:00,5.134472931
20120103 11:00,3.612104058
20120103 12:00,4.750965584
20120103 13:00,7.515969344
20120103 14:00,8.43228749
20120103 15:00,8.588499724
20120103 16:00,7.252450773
20120103 17:00,7.319547222
20120103 18:00,8.183642133
20120103 19:00,8.714984921
20120103 20:00,7.508800455
20120103 21:00,8.011486707
20120103 22:00,8.020963684
20120103 23:00,7.816354356
20120104 0:00,7.326441826
20120104 1:00,7.735471908
20120104 2:00,7.719869012
20120104 3:00,7.189652327
20120104 4:00,6.759822052
20120104 5:00,6.746614926
20120104 6:00,6.609416714
20120104 7:00,6.391901655
20120104 8:00,6.243776005
20120104 9:00,6.367545222
20120104 10:00,6.331465059
20120104 11:00,6.131012919
20120104 12:00,5.860558419
20120104 13:00,5.491411711
20120104 14:00,5.002060594
20120104 15:00,4.779377215
20120104 16:00,4.681169161
20120104 17:00,4.393514512
20120104 18:00,4.341340969
20120104 19:00,4.085076736
20120104 20:00,3.793317657
20120104 21:00,3.060042846
20120104 22:00,3.204366973
20120104 23:00,3.325410241
