TIMESTAMP,Wind_10
20120101 1:00,2.701796604
20120101 2:00,1.857824415
20120101 3:00,1.182613699
20120101 4:00,0.785164578
20120101 5:00,0.520154105
20120101 6:00,0.739210369
20120101 7:00,1.373062901
20120101 8:00,2.330492567
20120101 9:00,2.710079421
20120101 10:00,3.446737873
20120101 11:00,3.846140247
20120101 12:00,3.905616356
20120101 13:00,4.452578694
20120101 14:00,5.253270982
20120101 15:00,5.673403199
20120101 16:00,5.820642304
20120101 17:00,5.590849229
20120101 18:00,5.411603483
20120101 19:00,5.493029883
20120101 20:00,5.613759307
20120101 21:00,5.759725626
20120101 22:00,5.750053356
20120101 23:00,6.178447926
20120102 0:00,6.523362727
20120102 1:00,6.409312553
20120102 2:00,5.449637895
20120102 3:00,4.616184294
20120102 4:00,4.093340772
20120102 5:00,3.757366667
20120102 6:00,3.712496431
20120102 7:00,6.054639268
20120102 8:00,8.35990173
20120102 9:00,7.309502179
20120102 10:00,6.554644779
20120102 11:00,5.132816142
20120102 12:00,4.320557244
20120102 13:00,3.527021062
20120102 14:00,3.086729422
20120102 15:00,3.170949088
20120102 16:00,3.255602579
20120102 17:00,2.996885319
20120102 18:00,2.342461715
20120102 19:00,2.527548358
20120102 20:00,1.943622992
20120102 21:00,3.009414582
20120102 22:00,3.173724309
20120102 23:00,3.325582497
20120103 0:00,3.70859226
20120103 1:00,3.426769394
20120103 2:00,2.986037043
20120103 3:00,4.037977896
20120103 4:00,3.785699326
20120103 5:00,3.359425047
20120103 6:00,2.962483769
20120103 7:00,2.307632308
20120103 8:00,1.100357345
20120103 9:00,0.748321425
20120103 10:00,1.702380942
20120103 11:00,3.363228863
20120103 12:00,4.89455199
20120103 13:00,5.13795967
20120103 14:00,5.82060218
20120103 15:00,6.05798636
20120103 16:00,5.273753523
20120103 17:00,4.80549725
20120103 18:00,4.859918378
20120103 19:00,4.71309347
20120103 20:00,4.500719826
20120103 21:00,4.510862245
20120103 22:00,4.517486812
20120103 23:00,4.586866195
20120104 0:00,4.563866676
20120104 1:00,4.155251243
20120104 2:00,4.126616898
20120104 3:00,4.092367096
20120104 4:00,4.215998824
20120104 5:00,4.408691087
20120104 6:00,4.601671159
20120104 7:00,4.736217476
20120104 8:00,4.637225364
20120104 9:00,4.295543497
20120104 10:00,3.695469788
20120104 11:00,4.748115856
20120104 12:00,4.766891363
20120104 13:00,4.034644992
20120104 14:00,3.341925513
20120104 15:00,3.140857027
20120104 16:00,3.026825083
20120104 17:00,2.826467576
20120104 18:00,2.645412223
20120104 19:00,2.522371263
20120104 20:00,2.758329119
20120104 21:00,3.275363388
20120104 22:00,3.510273074
20120104 23:00,3.292431713
20120105 0:00,2.29401156
20120105 1:00,1.67244066
20120105 2:00,0.692373086
20120105 3:00,1.620199147
20120105 4:00,2.842977775
20120105 5:00,3.757859565
20120105 6:00,4.536470096
20120105 7:00,5.260933392
20120105 8:00,5.997916342
20120105 9:00,6.174797496
20120105 10:00,4.527837068
20120105 11:00,5.353609891
20120105 12:00,5.509119237
20120105 13:00,5.18629041
20120105 14:00,4.945789958
20120105 15:00,5.054235165
20120105 16:00,5.447099389
20120105 17:00,5.68983989
20120105 18:00,5.888075182
20120105 19:00,6.100631292
20120105 20:00,6.369226042
20120105 21:00,6.910735213
20120105 22:00,6.988467476
20120105 23:00,7.024988476
20120106 0:00,6.684296712
20120106 1:00,5.781465341
20120106 2:00,4.690777765
20120106 3:00,3.728631321
20120106 4:00,3.031793399
20120106 5:00,2.797890179
20120106 6:00,2.770665874
20120106 7:00,2.699970773
20120106 8:00,2.549556569
20120106 9:00,1.77953256
20120106 10:00,2.001271311
20120106 11:00,3.397609412
20120106 12:00,4.530544803
20120106 13:00,5.122736035
20120106 14:00,5.512758901
20120106 15:00,5.879554492
20120106 16:00,6.282089909
20120106 17:00,6.8419119
20120106 18:00,7.06764929
20120106 19:00,7.457572557
20120106 20:00,7.191733593
20120106 21:00,6.972648588
20120106 22:00,6.729619029
20120106 23:00,7.120398612
20120107 0:00,6.853877807
20120107 1:00,6.205987294
20120107 2:00,7.043258207
20120107 3:00,6.152231154
20120107 4:00,8.171349196
20120107 5:00,9.194261789
20120107 6:00,9.252067772
20120107 7:00,8.516347928
20120107 8:00,6.604154756
20120107 9:00,5.838000013
20120107 10:00,5.336687036
20120107 11:00,4.789586462
20120107 12:00,5.009293005
20120107 13:00,4.662670814
20120107 14:00,5.301026744
20120107 15:00,5.642607068
20120107 16:00,4.392450871
20120107 17:00,4.612020536
20120107 18:00,5.418711835
20120107 19:00,5.897875073
20120107 20:00,6.449023358
20120107 21:00,6.928191731
20120107 22:00,7.088936527
20120107 23:00,7.349150995
20120108 0:00,8.732697291
20120108 1:00,8.535993792
20120108 2:00,10.22956198
20120108 3:00,10.51965434
20120108 4:00,9.830375043
20120108 5:00,9.702403581
20120108 6:00,9.791930014
20120108 7:00,9.178345987
20120108 8:00,8.89938079
20120108 9:00,8.589092401
20120108 10:00,7.833332949
20120108 11:00,7.125571159
20120108 12:00,6.418136873
20120108 13:00,6.489024963
20120108 14:00,6.162204036
20120108 15:00,5.836127563
20120108 16:00,5.694258407
20120108 17:00,5.416544461
20120108 18:00,4.847206298
20120108 19:00,4.507256849
20120108 20:00,4.212889051
20120108 21:00,4.371527363
20120108 22:00,4.886516268
20120108 23:00,5.417200959
20120109 0:00,5.50891951
20120109 1:00,4.029204732
20120109 2:00,4.535841369
20120109 3:00,5.428430457
20120109 4:00,6.261908706
20120109 5:00,6.467488459
20120109 6:00,6.440409377
20120109 7:00,6.452479666
20120109 8:00,6.494106402
20120109 9:00,6.313930738
20120109 10:00,5.657712718
20120109 11:00,5.014932739
20120109 12:00,4.259828719
20120109 13:00,3.82377655
20120109 14:00,3.742222923
20120109 15:00,3.381192132
20120109 16:00,3.140193296
20120109 17:00,2.734045187
20120109 18:00,2.694674865
20120109 19:00,2.905239303
20120109 20:00,2.933132483
20120109 21:00,3.589922082
20120109 22:00,4.73302054
20120109 23:00,5.537457403
20120110 0:00,5.419955856
20120110 1:00,6.515494712
20120110 2:00,7.01603581
20120110 3:00,7.510164543
20120110 4:00,7.133612027
20120110 5:00,7.04851844
20120110 6:00,7.022634784
20120110 7:00,7.049278025
20120110 8:00,7.311840312
20120110 9:00,6.569268012
20120110 10:00,5.795409081
20120110 11:00,5.539383344
20120110 12:00,5.227248968
