TIMESTAMP,Wind_100
20120101 1:00,0.693032542
20120101 2:00,0.797888791
20120101 3:00,1.76115794
20120101 4:00,2.787904637
20120101 5:00,3.575059549
20120101 6:00,4.284195942
20120101 7:00,4.711767647
20120101 8:00,4.954558008
20120101 9:00,5.466978778
20120101 10:00,6.163576745
20120101 11:00,6.729985904
20120101 12:00,7.120704255
20120101 13:00,7.51714656
20120101 14:00,7.82639216
20120101 15:00,7.737229909
20120101 16:00,7.804216001
20120101 17:00,7.951543328
20120101 18:00,7.83056723
20120101 19:00,8.358079896
20120101 20:00,9.145458012
20120101 21:00,9.359281468
20120101 22:00,9.592660741
20120101 23:00,9.081222606
20120102 0:00,9.289629897
20120102 1:00,10.58909581
20120102 2:00,12.56780391
20120102 3:00,13.6573325
20120102 4:00,12.64163988
20120102 5:00,9.863977913
20120102 6:00,7.495676598
20120102 7:00,7.386774902
20120102 8:00,7.795291186
20120102 9:00,6.628742365
20120102 10:00,6.762287557
20120102 11:00,6.06773672
20120102 12:00,4.285330781
20120102 13:00,2.687928271
20120102 14:00,2.224016716
20120102 15:00,1.971465015
20120102 16:00,1.779752578
20120102 17:00,2.102302347
20120102 18:00,2.340254868
20120102 19:00,2.384117133
20120102 20:00,3.398974344
20120102 21:00,1.718008352
20120102 22:00,1.895807371
20120102 23:00,1.843531515
20120103 0:00,3.293395259
20120103 1:00,5.719384245
20120103 2:00,6.866464933
20120103 3:00,7.186691164
20120103 4:00,6.791730836
20120103 5:00,6.829464526
20120103 6:00,6.375557201
20120103 7:00,6.019686838
20120103 8:00,5.812703858
20120103 9:00,6.302334434
20120103 10:00,6.514068854
20120103 11:00,7.914022475
20120103 12:00,8.721447443
20120103 13:00,8.035562372
20120103 14:00,8.340423821
20120103 15:00,9.106700155
20120103 16:00,8.941508258
20120103 17:00,8.633679605
20120103 18:00,7.85595879
20120103 19:00,7.702550626
20120103 20:00,7.383799316
20120103 21:00,7.529362959
20120103 22:00,7.38828012
20120103 23:00,7.095780678
20120104 0:00,6.926043926
20120104 1:00,7.128740989
20120104 2:00,7.176344592
20120104 3:00,6.743293622
20120104 4:00,6.608237775
20120104 5:00,6.936622322
20120104 6:00,7.221136948
20120104 7:00,7.40070101
20120104 8:00,7.056226743
20120104 9:00,6.525214978
20120104 10:00,6.281334529
20120104 11:00,6.146082838
20120104 12:00,5.708909575
20120104 13:00,5.153173381
20120104 14:00,5.147845688
20120104 15:00,5.107981257
20120104 16:00,4.605178379
20120104 17:00,4.572878234
20120104 18:00,4.48280931
20120104 19:00,4.363383057
20120104 20:00,4.150612405
20120104 21:00,3.628017386
20120104 22:00,3.955072011
20120104 23:00,3.683176001
20120105 0:00,4.458256096
20120105 1:00,4.849159963
20120105 2:00,5.693852182
20120105 3:00,6.4645365
20120105 4:00,6.999994482
20120105 5:00,7.271466793
20120105 6:00,7.437212992
20120105 7:00,7.558017603
20120105 8:00,6.894072269
20120105 9:00,6.441959362
20120105 10:00,6.086181337
20120105 11:00,5.14266667
20120105 12:00,4.965314578
20120105 13:00,5.091006222
20120105 14:00,5.023880557
20120105 15:00,4.606749692
20120105 16:00,4.482346979
20120105 17:00,4.790631553
20120105 18:00,4.710894812
20120105 19:00,5.180954786
20120105 20:00,4.870961582
20120105 21:00,4.356290402
20120105 22:00,4.969887918
20120105 23:00,4.885920733
